112.2293181494087 614.598762046951
133.4521755857142 516.8593145617009
135.7527905141917 508.10005259368273
110.2572551293556 625.5914852866257
147.2602126685859 468.39535778230083
151.45246720120497 455.430018900684
111.80592134098254 616.926180408987
113.28216226605122 608.886682777161
129.87459458972307 531.0969417683021
126.67408753125613 544.5154675614344
145.3844103819768 474.43876423046595
118.3989884417748 582.5725448146071
132.77749352174231 519.4856309642958
115.48625873849545 597.2658630858217
139.16459627619986 495.64330185748815
133.0886921549877 518.2709280791066
149.93143008301388 460.0503040743988
113.95361417888773 605.298923575337
149.48207575588867 461.43324978066994
114.36646535265493 603.1138567350921
116.39955826547737 592.5795684093881
124.81503061729876 552.625750751851
134.53529874446747 512.6981590980896
128.85830439290976 535.285640494547
100.83097309594893 684.0755165018955
127.08143862606198 542.7700594652722
142.95623550888206 482.49731643020516
117.89617155711375 585.0571658858761
88.84652246612984 776.3500257007256
116.27140681488925 593.232694860343
133.44217343278513 516.8980557315581
133.0205320638329 518.5364915462849
127.46267361798402 541.1466591915895
128.5238257706544 536.6787020726016
149.33497145597659 461.88779043182046
107.44808886561856 641.9472019299086
134.52272856385275 512.7460670503702
137.4258624868496 501.91425945462316
139.343227870323 495.00790999467256
127.52582898983252 540.8786639254027
117.68220964568258 586.1208776387938
125.49473517982801 549.6326192581757
140.2515269090071 491.8021323557532
115.66828095158854 596.3259714118948
140.4262329618607 491.19027510147373
136.815257060767 504.1542988832309
126.97229373576687 543.2366224992447
109.34301271472532 630.8222015059856
130.10703428685218 530.1481228749388
120.77012596413653 571.1346200009998
128.38408900454112 537.2628379016672
136.04428508275566 507.0113747008332
127.92551574720352 539.1887583733102
102.06761029795126 675.7873511356669
129.5897565574573 532.2642918108851
129.82225851868606 531.3110462492215
124.6370297092779 553.414985585664
140.23825547758537 491.8486739948402
118.01479006627329 584.4691157884982
134.09763941397028 514.3714706794017
120.6172696443902 571.8584096900755
134.96434606680708 511.0683081134407
106.89455338280311 645.2714176463986
123.89711125223903 556.720001805155
140.03188881818818 492.5735172333188
128.3846010650704 537.2606950349149
111.8034477680049 616.9398294686495
101.46576373150253 679.795799719435
115.95670339901352 594.8427126515464
118.4197389444812 582.4704615531881
131.89361664035533 522.9669316604022
100.08548045184818 689.1708936061393
127.7394951513316 539.9739518172111
139.35234896485076 494.97551001022606
136.49673247602675 505.3307778786164
107.81931420201295 639.7369572464991
127.1563304248657 542.4503819002282
109.16988519622782 631.8225935295144
130.52291270443772 528.4589392836531
133.21943652488653 517.762286039355
136.08659195063154 506.8537540055569
123.31609662763339 559.3430370106562
124.61311178699384 553.521206643996
99.04306089713816 696.424356993929
106.02171083413606 650.5837290996783
111.78756188177874 617.0275014401492
146.9713974690555 469.3158069380319
124.2447384585493 555.162342130181
110.95591250105997 621.652316178654
128.15519349074913 538.2224326708931
120.52699884644767 572.2867130200094
125.51647315065281 549.5374293795735
109.04059783515265 632.5717335508172
147.33585063092045 468.1548971593234
105.20729366484323 655.6199441812034
125.92663427883213 547.7475070704296
119.51380590034273 577.1383438120616
103.99271034834453 663.2772601940173
136.0134665868997 507.126255442735
150.40434962700124 458.60375827599825
118.36149967972761 582.7570636282996
115.61515798769784 596.5999718422689
106.35767977639733 648.5286266587682
137.45949973561574 501.7914377155872
128.98510159372836 534.7594345993353
114.17618643450203 604.1189687095441
73.0368211549254 944.4003573716385
128.03726894466007 538.7181448693085
128.7101429792499 535.9018209708618
141.38193507321938 487.86996701013084
137.93153118955934 500.074199170647
108.45760170326884 635.9720196350341
137.71603269071437 500.85671691478206
123.25827074946909 559.6054494403744
130.58426027135278 528.2106729912822
116.68014620324107 591.1545558046621
114.25042715151682 603.7264080293135
125.14137877309292 551.1845935872873
128.5100613097681 536.7361846769044
144.73971083616476 476.5520091309013
