129.81559991871615 177.33616001786046 None 5.0 None 5.0 None None 4.0 5.0 None None 2.0 None 1.0 1.0 None 132.23875429583913 None 139.4824998209865 None None 110.40344721757626 151.0114253476477 None None 59.9999594924096 None 29.9999594924096 29.9999594924096 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0
196.6070512739075 117.09142602381937 4.0 3.0 4.0 3.0 None None 3.0 3.0 4.0 None 2.0 None 0.0 None 174.1213521655203 134.37690200934992 178.34167590192618 142.0458935990628 None None 93.27321473022278 144.29485754006012 179.10191141723095 None 69.99992863266445 None 29.99992863266445 None 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0
256.23701019728253 89.84260307391045 3.0 3.0 3.0 3.0 None 5.0 2.0 3.0 4.0 None 1.0 None 0.0 None 178.34111629089844 137.60481107655642 181.68139778050192 140.24666572366624 None 276.8735949505227 107.47046440880848 156.96724775057518 198.74377774610187 None 39.999989374386615 None 29.999989374386615 None 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0
304.30494808378603 75.65108666475412 2.0 2.0 2.0 2.0 None 4.0 2.0 2.0 2.0 None 0.0 None 0.0 None 163.61517390034845 117.4879167540628 172.9709365032303 120.01466533931305 None 271.7285740555679 103.87432462018204 139.6318216329945 162.85496175711694 None 39.99994849743557 None 29.999948497435568 None 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0
222.53777979362783 103.4476034646733 3.0 2.0 3.0 2.0 None None 1.0 3.0 3.0 None 1.0 None 0.0 None 171.44225310168497 125.05191567179037 178.96416452976678 128.08986457153452 None None 103.07991618850426 149.21232455273633 181.73343894461135 None 59.99992069054476 None 29.999920690544762 None 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0
186.95403279463 123.13722071611417 4.0 3.0 4.0 3.0 None None 3.0 3.0 4.0 None 0.0 None 0.0 None 164.5783759490045 113.00989041484539 172.05325112872006 117.83092326456611 None None 104.90262529214152 140.13812460622478 164.5783759490045 None 29.99994576030965 None 29.99994576030965 None 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0
225.80801124392758 101.94943869875246 4.0 3.0 4.0 3.0 None None 3.0 3.0 4.0 None 2.0 None 1.0 None 178.29907285323964 126.1271746360626 185.03338785720723 128.50466886255282 None None 109.29924682351087 142.60347574283145 201.38351316509903 None 79.99993572352305 None 29.999935723523052 None 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0
207.5344151420627 110.92618052886085 4.0 3.0 4.0 3.0 None None 3.0 3.0 5.0 None 1.0 None 1.0 None 174.29775226259432 143.1678696491837 181.82988475121402 144.19277008920957 None None 115.2173720277618 158.85762126593283 208.09435622049426 None 59.99999807740289 None 29.999998077402893 None 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0
222.8222224840699 103.31554789893467 3.0 3.0 3.0 3.0 None None 1.0 3.0 3.0 5.0 1.0 None 0.0 None 170.30113821227206 148.11775261567058 176.89697455503577 154.7780345547068 None None 96.05801526385153 130.0617531301154 179.65741917783114 239.4804571664682 79.99993282362462 None 29.999932823624626 None 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
197.65079935495 116.47309332990794 4.0 3.0 4.0 3.0 None None 3.0 3.0 5.0 None 1.0 None 0.0 None 177.25959488353453 132.846857833588 185.18199406464433 136.54464696079307 None None 101.90991707019194 145.72892724517268 198.70457678391975 None 59.999948682557466 None 29.999948682557466 None 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0
