121.65439409072755 1365.047282025445 3.0 None 1.0 95.20195287723257 None 39.99997223554305
140.02259572986597 1185.9800136856022 3.0 None 1.0 95.02216485097054 None 39.99990137464311
129.80812624885687 1279.3035751986476 3.0 None 1.0 105.4011451142438 None 39.999940540972375
135.58617780285925 1224.7856137773508 4.0 None 1.0 106.76589340636261 None 39.999943585465616
130.5390183670891 1272.1407137673657 4.0 None 1.0 94.93299878705571 None 39.99997420437983
143.88360198135086 1154.155148420068 3.0 None 1.0 102.49870900577687 None 39.99997055996703
141.0730536849493 1177.1489711342156 4.0 None 2.0 103.48126648494559 None 59.999927264082736
130.51304249786673 1272.3939065531658 4.0 None 1.0 108.19331860778897 None 49.99999422311993
158.37605988889496 1048.542311991461 3.0 None 1.0 115.18824565302756 None 49.99997282124013
156.2308209029458 1062.9400718771285 3.0 5.0 1.0 108.64088049753914 175.3545109229343 39.999926954324984
142.82451376704765 1162.7135680003564 3.0 None 1.0 99.89083831724847 None 49.99993885869833
126.87086608686607 1308.9214657547866 4.0 None 1.0 105.85908970446985 None 29.999952316346366
135.39100724990018 1226.5511821880802 3.0 None 1.0 97.66471238971346 None 39.99999589631408
125.61966546086703 1321.958623204041 4.0 None 1.0 104.02489394747542 None 39.99999402502535
136.4765554799906 1216.7950708892806 4.0 None 1.0 109.28129349102355 None 39.999903476368104
154.24259240697134 1076.6416552558824 3.0 5.0 1.0 103.35339601887273 165.80362113280054 39.99996806859151
168.78566922402723 983.874998176446 3.0 None 1.0 100.88308412302904 None 39.99992313531088
129.85049560190777 1278.8861469509877 4.0 None 1.0 105.59747292921787 None 39.99994437534749
139.46679619035774 1190.7063511614608 3.0 None 1.0 110.09632929419642 None 39.99990562457275
127.68250189002099 1300.601081133567 3.0 None 1.0 103.70210664654233 None 39.999976058457676
152.3297270822005 1090.1614752476264 3.0 None 1.0 102.88314368925313 None 39.99992078481179
140.32974832348208 1183.3841504311433 2.0 None 1.0 86.34903659661808 None 39.99996351177038
128.0721246215127 1296.6443751188124 4.0 None 2.0 113.86939302281726 None 69.99998640423198
142.15861863391902 1168.1599159854045 3.0 None 1.0 105.74143818122087 None 39.99997379430008
125.79169612563189 1320.1507342276948 4.0 None 2.0 113.54401763892292 None 49.99995928737773
126.64361483816555 1311.2702145481926 3.0 None 1.0 87.6664110763817 None 29.9999322436166
128.56809618711313 1291.6423663792668 4.0 None 2.0 118.0139020304228 None 69.99996702131557
157.1056872640898 1057.0209321630193 3.0 None 1.0 100.00413996526767 None 39.99993725891376
180.58045884011779 919.6122385923808 2.0 4.0 1.0 98.884368937354 178.81433387181517 49.99995704007032
119.397173062428 1390.8537006414028 4.0 None 1.0 102.8410553642454 None 39.99991757680378
142.9308691194933 1161.8483888261178 2.0 None 1.0 100.39190472052576 None 39.99991463041203
144.41735539863674 1149.8894959100435 3.0 None 1.0 114.3828905060833 None 49.9999935030065
162.74180892079164 1020.4138758272333 3.0 5.0 1.0 113.86997348145711 181.40035464297245 39.99992273437057
121.15494463993045 1370.6745563999734 4.0 None 1.0 117.91575739474558 None 39.999968030448514
143.43302892052904 1157.7807514056608 2.0 None 1.0 93.01543818908218 None 49.99997856828191
130.06033547834755 1276.822786818402 4.0 None 1.0 95.43234730897602 None 39.99994774613022
129.95211811503475 1277.886058409596 3.0 None 1.0 98.25017957849747 None 39.999908068754756
148.42285096952767 1118.8573653937842 3.0 None 2.0 108.67946433018818 None 59.99992636825207
