116.88715859943095 1881.1989497798477
142.66144287049255 1541.3274643493785
144.95220861738395 1516.9689520248476
137.72383674050755 1596.5863659048514
130.05243336055526 1690.7642119266318
113.71149501467964 1933.735898658385
157.74122340164294 1393.9792988679824
155.94058785260196 1410.0754846957634
133.70508635082328 1644.5746829933225
155.94254848101193 1410.057756153538
160.8752591405567 1366.8229731203346
125.58530618667828 1750.9054735523277
139.7988208584414 1572.8888029939535
147.64136423850275 1489.338717060272
144.48518710402337 1521.872272219087
139.6848757305854 1574.1718553990404
133.61276583267107 1645.7110114416391
147.68360485079478 1488.912734911594
154.69719292281255 1421.4091144479587
119.9912687592657 1832.5333357475672
119.09677717375244 1846.296811870916
122.9292549884342 1788.7361313683075
121.87592763139448 1804.195498433755
136.40698875858263 1611.9995170420827
134.23515315322942 1638.0805983734965
130.11550159019987 1689.9446823218616
136.67557371118377 1608.8317321766413
137.26903789911145 1601.8761649776475
152.0799965029953 1445.8706276710705
133.11151405543663 1651.908188110788
