256.5737499794709 1793.1374508764497 3.0 7.0 2.0 94.07832081889791 195.65401127422624 59.99998191965588
242.4325829657841 1897.7317090456138 4.0 8.0 2.0 102.22028852621672 190.95264483570674 59.999940071216926
200.64006691070824 2293.0215638571726 5.0 9.0 3.0 105.50823969583763 188.07970581660592 59.99992037551664
208.71358646042944 2204.3222379642557 4.0 9.0 1.0 101.84122750581909 182.05588248562805 39.99991774399234
201.4988238401681 2283.249059383771 4.0 9.0 2.0 87.19019393961068 186.94483777800355 39.999943346244216
197.0578062733208 2334.7057835500123 6.0 9.0 2.0 109.85119719750249 188.1760999737716 49.9999970275088
255.886751752407 1797.9516205870643 4.0 7.0 2.0 111.6580988574179 184.22635744300123 59.99996258767375
261.3795859617557 1760.168064797977 4.0 7.0 2.0 93.2379422974808 201.817790077987 59.999931641389196
217.67432653213754 2113.5795264862104 5.0 8.0 2.0 108.48980917454995 186.91755520692385 59.99991833274921
218.79502551730164 2102.7534739980592 4.0 7.0 2.0 96.75226440478644 168.15929924830886 49.99995741371142
226.84463236520105 2028.1370345996206 4.0 7.0 2.0 99.11722744591768 168.880718810828 39.999903099961436
235.69669481971042 1951.96627747334 3.0 8.0 2.0 79.65384000610848 200.02466630450303 39.99993948276872
200.35201109326545 2296.3183523315515 6.0 9.0 2.0 109.87668299522204 186.70229776561547 49.99991001897887
220.1400403690703 2089.9060399402024 4.0 9.0 2.0 95.65685634517595 193.46794705701527 49.999905060575905
214.79373707476532 2141.92464950623 4.0 7.0 2.0 93.95876058624913 175.2291070978542 39.99993321666194
184.16297402142078 2498.178596673222 4.0 9.0 2.0 85.63297098045011 180.30759523129507 39.99995477773801
249.66432558203846 1842.7622726132038 4.0 7.0 2.0 101.35108358906089 193.32877370525605 59.99993085453005
218.07659159647767 2109.6808081598383 4.0 9.0 1.0 94.26890381603205 192.61863259646964 39.99993850005397
194.87259353896982 2360.8861135621755 5.0 9.0 3.0 90.44933156201978 178.5340990300738 39.99994515140296
217.49136738276172 2115.357522169246 5.0 8.0 2.0 106.51647077310233 187.64639829134592 49.99992828765642
212.64727926134924 2163.545198406038 5.0 8.0 2.0 107.41914101957119 183.4723876365458 49.999960013137176
206.61977073632482 2226.660103050424 5.0 9.0 2.0 110.77032964861434 202.8929832718967 39.9999063035683
219.84704505914326 2092.691306704766 5.0 8.0 3.0 105.21052776161753 176.9886569299425 49.99990928190616
203.65955403315758 2259.0248819119784 5.0 9.0 2.0 95.30550132681094 186.3840817724606 39.99991892695096
222.425827352714 2068.4288577262932 5.0 8.0 3.0 112.00944565244521 173.47527312188313 59.999940979142764
218.27698673495922 2107.7439581784133 5.0 8.0 3.0 97.31113916719286 192.42422522482636 59.999919487176555
221.82761884791094 2074.0068454480133 3.0 8.0 2.0 89.94044072783873 179.76707786981166 49.999987642404136
243.73968970059175 1887.5547128379028 4.0 7.0 2.0 96.74412901207805 172.92918491663696 59.99993277987701
219.7723993797212 2093.402089154475 5.0 8.0 3.0 107.08895447128934 184.84411210385417 59.999955183823104
206.90248959844516 2223.617516120296 4.0 8.0 2.0 86.43712148497909 169.108322900861 39.999905747875545
217.9525862863556 2110.8811225370705 4.0 9.0 2.0 96.30667567396789 190.98843686090805 49.99991841304025
233.92397985408456 1966.758603743748 3.0 7.0 2.0 89.36875376297313 174.52517538551342 49.999947599453876
175.91812303020603 2615.262100772888 5.0 9.0 3.0 97.16563637053119 166.80415474935955 59.999923039594385
178.09589858554557 2583.2823981570336 5.0 10.0 3.0 94.61949406843635 182.64415562693688 59.99997635809542
221.35248817424682 2078.4586782590636 5.0 8.0 3.0 104.52719444056567 178.00108496049748 59.99994337067923
223.19760328167808 2061.2766142447485 5.0 7.0 2.0 112.58050425231397 170.3355659769037 39.99994301895879
200.7161285372271 2292.152620483958 4.0 9.0 2.0 92.0481840433826 193.29953553821179 39.99995426590359
